id,title,description,business_name,category,source_url,source_name,location_name,address,city,start_date,end_date,recurring_pattern,deal_type,discount_text,tags,image_url,latitude,longitude,is_student_friendly,created_at,updated_at,raw_source_text,canonical_url,event_scope,area_label
6654c3c80c3df9f3fbb7,Stage 12 Movie Night: Inside Out,Join us at Stage 12 for a free Movie Night! Come hungry and thirsty—food and drinks will be available for purchase.,,Food,https://visit.cstx.gov/events/stage-12-movie-night-inside-out/,visit_cstx_events,,Stage 12 Movie Night: Inside Out,College Station,2026-05-22 19:00:00-05:00,2026-05-22 20:30:00-05:00,,event,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/2cd19644-f43e-4f0f-abaa-d1f9d9a46d67_91852798b59be8b28fc00edfe4aec23a.jpeg,,,True,2026-05-11 23:44:17.613192,2026-05-11 23:44:17.613192,"Stage 12 Movie Night: Inside Out Go To Website Save Stage 12 Movie Night: Inside Out 455 George Bush Dr W Suite 100 College Station, Texas 77840 United States Details Open in Google Maps Map May 22, 2026 7:00 PM – 8:30 PM Stage 12 Movie Night: Inside Out Stage 12 455 George Bush Dr W Suite 100 College Station, Texas 77840 Overview Join us at Stage 12 for a free Movie Night! Come hungry and thirsty—food and drinks will be available for purchase.",https://visit.cstx.gov/events/stage-12-movie-night-inside-out,event,College Station
61ea03cba669e3d1d95d,Reveille Rooftop Bar Live Music: DJ Adonis,"Dance on the Reveille rooftop with DJ Adonis. Enjoy high energy music, great drinks, and an unforgettable night.",,Entertainment,https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-dj-adonis-4/,visit_cstx_events,,Reveille Rooftop Bar Live Music: DJ Adonis,College Station,2026-05-22 20:00:00-05:00,2026-05-22 23:00:00-05:00,,live_music,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/62efcf85-5b1a-4ff1-91e0-bd7e97548e0d_91852798b59be8b28fc00edfe4aec23a.png,,,True,2026-05-11 23:44:18.651500,2026-05-11 23:44:18.651500,"Reveille Rooftop Bar Live Music: DJ Adonis Go To Website Save Reveille Rooftop Bar Live Music: DJ Adonis 801 University Dr. E College Station, Texas 77840 United States Details Open in Google Maps Map May 22, 2026 8:00 PM – 11:00 PM Reveille Rooftop Bar Live Music: DJ Adonis Reveille Rooftop Bar 801 University Dr. E College Station, Texas 77840 Overview Dance on the Reveille rooftop with DJ Adonis. Enjoy high energy music, great drinks, and an unforgettable night.",https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-dj-adonis-4,event,College Station
296be23dba6cffbc3089,Front Porch Live Music,"Join us every weekend for an evening of live music on The Front Porch at Century Square. A feel-good live music series with a tribute to Robert Earl Keen and Lyle Lovett, two Aggies finding their voice on their old front porch in College Station, Texas. Enjoy music underneath the twinkling lights on The Green or from the patio of a nearby restaurant! Artists’ line-up will include solos + duos made up of students and locals alike who are making their name in our city. With dinner and drinks within arm’s reach, we welcome you to grab your favorite people, take a seat, take a sip, and enjoy a relaxed night in the heart of College Station. Friday & Saturday: 7 - 10 PM Sundays (Grace on The Green): 6 - 8 PM",Century Square,Entertainment,https://www.century-square.com/events/detail/century-square-live-music4,century_square_events,Century Square - College Station,75 Century Square Dr,College Station,2026-05-23 19:00:00,2026-05-23 22:00:00,"weekly:FR,SA",live_music,,Century Square | College Station,https://www.century-square.com/uploads/img/events/AdobeStock_207995014.jpeg,,,True,2026-05-11 23:46:34.291382,2026-05-11 23:46:34.291382,"Front Porch Live Music Enjoy live music by local musicians every Friday & Saturday on The Front Porch from 7 - 10 PM. Join us every weekend for an evening of live music on The Front Porch at Century Square. A feel-good live music series with a tribute to Robert Earl Keen and Lyle Lovett, two Aggies finding their voice on their old front porch in College Station, Texas. Enjoy music underneath the twinkling lights on The Green or from the patio of a nearby restaurant! Artists’ line-up will include solos + duos made up of students and locals alike who are making their name in our city. With dinner and drinks within arm’s reach, we welcome you to grab your favorite people, take a seat, take a sip, and enjoy a relaxed night in the heart of College Station. Friday & Saturday: 7 - 10 PM Sundays (Grace on The Green): 6 - 8 PM",https://century-square.com/events/detail/century-square-live-music4,event,Century Square
bae61f2831ba7f2e37ba,Reveille Rooftop Bar Live Music: DJ Stein,"Join us at Reveille Rooftop Bar in College Station for an electrifying night with DJ Stein, known for his dynamic mixes of hip-hop, top 40, and crowd-favorite",,Entertainment,https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-dj-stein-3/,visit_cstx_events,,Reveille Rooftop Bar Live Music: DJ Stein,College Station,2026-05-23 20:00:00-05:00,2026-05-23 23:00:00-05:00,,live_music,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/02cc874c-d384-4d84-815f-c8d6bb9ab80f_91852798b59be8b28fc00edfe4aec23a.png,,,True,2026-05-11 23:44:19.655206,2026-05-11 23:44:19.655206,"Reveille Rooftop Bar Live Music: DJ Stein Go To Website Save Reveille Rooftop Bar Live Music: DJ Stein 801 University Dr. E College Station, Texas 77840 United States Details Open in Google Maps Map May 23, 2026 8:00 PM – 11:00 PM Reveille Rooftop Bar Live Music: DJ Stein Reveille Rooftop Bar 801 University Dr. E College Station, Texas 77840 Overview Join us at Reveille Rooftop Bar in College Station for an electrifying night with DJ Stein, known for his dynamic mixes of hip-hop, top 40, and crowd-favorite party tracks. Sip on handcrafted cocktails, enjoy stunning rooftop views, and dance the night away to the beats that keep the energy high.",https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-dj-stein-3,event,College Station
b50e6e250a3657fa640a,Grace on The Green,"If you’re looking for a fun evening with family and friends, look no further than Grace on The Green at Century Square. Grab a blanket and lawn chairs and head to The Green or sit on the patio of a nearby restaurant! Enjoy live music on The Green with a line-up of inspirational artists on the outdoor Front Porch stage at Century Square. *Weather permitting.",Century Square,Entertainment,https://www.century-square.com/events/detail/grace-on-the-green-2,century_square_events,Century Square - College Station,75 Century Square Dr,College Station,2026-05-24 18:00:00,2026-05-24 20:00:00,weekly:SU,live_music,,Century Square | College Station,https://www.century-square.com/uploads/img/events/AdobeStock_752306262.jpeg,,,True,2026-05-11 23:46:34.325389,2026-05-11 23:46:34.325389,"Grace on The Green Start your week on the right note with inspirational live music every Sunday on The Green from 6 - 8 PM. If you’re looking for a fun evening with family and friends, look no further than Grace on The Green at Century Square. Grab a blanket and lawn chairs and head to The Green or sit on the patio of a nearby restaurant! Enjoy live music on The Green with a line-up of inspirational artists on the outdoor Front Porch stage at Century Square. *Weather permitting.",https://century-square.com/events/detail/grace-on-the-green-2,event,Century Square
6ea8ca66bfe4808cae55,Office of The Dean Live Music: Jerry Almarez,"Jerry Almarez is bringing a sound that lands somewhere between indie rock grit and Red Dirt soul—raw, honest, and made for a night that feels a little",,Entertainment,https://visit.cstx.gov/events/office-of-the-dean-live-music-jerry-almarez/,visit_cstx_events,,Office of The Dean Live Music: Jerry Almarez,College Station,2026-05-28 18:00:00-05:00,2026-05-28 21:00:00-05:00,,live_music,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/866a1d89-c507-483f-a421-42cb54f1922b_91852798b59be8b28fc00edfe4aec23a.jpg,,,True,2026-05-11 23:44:22.640530,2026-05-11 23:44:22.640530,"Office of The Dean Live Music: Jerry Almarez Go To Website Save Office of The Dean Live Music: Jerry Almarez 801 University Dr. E College Station, Texas 77840 United States Details Open in Google Maps Map May 28, 2026 6:00 PM – 9:00 PM Office of The Dean Live Music: Jerry Almarez Office of The Dean 801 University Dr. E College Station, Texas 77840 Overview Jerry Almarez is bringing a sound that lands somewhere between indie rock grit and Red Dirt soul—raw, honest, and made for a night that feels a little unforgettable. Join us at Office of the Dean for live music, good drinks, and a set full of heart, edge, and Texas charm.",https://visit.cstx.gov/events/office-of-the-dean-live-music-jerry-almarez,event,College Station
c7d289e6485301a041df,Trivia on The Green,"Come out to Century Square every Thursday evening for TRIVIA NIGHT! Have fun and win prizes by competing with your friends each week to answer questions about sports, history, and music, as well as specific categories like cartoons, architecture, fashion, and more. The more you know, the more you win! Grab a bite to eat and something to drink from one of the surrounding restaurants, and head out to The Green to get your trivia on. This event is free and open to the public.",Century Square,Social,https://www.century-square.com/events/detail/trivia-on-the-green11322,century_square_events,Century Square - College Station,75 Century Square Dr,College Station,2026-05-28 19:00:00,2026-05-28 21:00:00,weekly:TH,trivia,,Century Square | College Station,https://www.century-square.com/uploads/img/events/Trivia_Night_website_event_Header.png,,,True,2026-05-11 23:46:34.353036,2026-05-11 23:46:34.353036,"Trivia on The Green It's Trivia Night at Century Square every Thursday evening at 7 PM! Free entry, fun prizes, and surrounded by good food and brews. Come out to Century Square every Thursday evening for TRIVIA NIGHT! Have fun and win prizes by competing with your friends each week to answer questions about sports, history, and music, as well as specific categories like cartoons, architecture, fashion, and more. The more you know, the more you win! Grab a bite to eat and something to drink from one of the surrounding restaurants, and head out to The Green to get your trivia on. This event is free and open to the public.",https://century-square.com/events/detail/trivia-on-the-green11322,event,Century Square
afc24342e576ac79059e,Reveille Rooftop Bar Live Music: The Briscoes,"Come up to Reveille Rooftop Bar for a night of live music with The Briscoes. Bringing an acoustic mix of country and rock ’n’ roll, they’ll set the tone for a",,Entertainment,https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-the-briscoes/,visit_cstx_events,,Reveille Rooftop Bar Live Music: The Briscoes,College Station,2026-05-28 19:00:00-05:00,2026-05-28 22:00:00-05:00,,live_music,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/e3703c40-61f0-4533-86f6-4a4de40e6666_91852798b59be8b28fc00edfe4aec23a.jpg,,,True,2026-05-11 23:44:23.651385,2026-05-11 23:44:23.651385,"Reveille Rooftop Bar Live Music: The Briscoes Go To Website Save Reveille Rooftop Bar Live Music: The Briscoes 801 University Dr. E College Station, Texas 77840 United States Details Open in Google Maps Map May 28, 2026 7:00 PM – 10:00 PM Reveille Rooftop Bar Live Music: The Briscoes Reveille Rooftop Bar 801 University Dr. E College Station, Texas 77840 Overview Come up to Reveille Rooftop Bar for a night of live music with The Briscoes. Bringing an acoustic mix of country and rock ’n’ roll, they’ll set the tone for a laid-back evening of good drinks and even better company. Grab a seat, sip something strong, and stay awhile.",https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-the-briscoes,event,College Station
9c7bbf84a5fd8d4ff0df,Office of The Dean Live Music: Joey McGee,"Enjoy live music at Office of The Dean featuring singer songwriter Joey McGee, delivering original songs and crowd-favorite covers in the heart of College",,Entertainment,https://visit.cstx.gov/events/office-of-the-dean-live-music-joey-mcgee/,visit_cstx_events,,Office of The Dean Live Music: Joey McGee,College Station,2026-05-29 18:00:00-05:00,2026-05-29 21:00:00-05:00,,live_music,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/1f523ed0-aaf8-4034-9039-3dfac8058e0f_91852798b59be8b28fc00edfe4aec23a.jpg,,,True,2026-05-11 23:44:24.682154,2026-05-11 23:44:24.682154,"Office of The Dean Live Music: Joey McGee Go To Website Save Office of The Dean Live Music: Joey McGee 801 University Dr. E College Station, Texas 77840 United States Details Open in Google Maps Map May 29, 2026 6:00 PM – 9:00 PM Office of The Dean Live Music: Joey McGee Office of The Dean 801 University Dr. E College Station, Texas 77840 Overview Enjoy live music at Office of The Dean featuring singer songwriter Joey McGee, delivering original songs and crowd-favorite covers in the heart of College Station. Come out for a memorable night of live entertainment and great food!",https://visit.cstx.gov/events/office-of-the-dean-live-music-joey-mcgee,event,College Station
5ae090959f6884f1d707,Front Porch Live Music,"Join us every weekend for an evening of live music on The Front Porch at Century Square. A feel-good live music series with a tribute to Robert Earl Keen and Lyle Lovett, two Aggies finding their voice on their old front porch in College Station, Texas. Enjoy music underneath the twinkling lights on The Green or from the patio of a nearby restaurant! Artists’ line-up will include solos + duos made up of students and locals alike who are making their name in our city. With dinner and drinks within arm’s reach, we welcome you to grab your favorite people, take a seat, take a sip, and enjoy a relaxed night in the heart of College Station. Friday & Saturday: 7 - 10 PM Sundays (Grace on The Green): 6 - 8 PM",Century Square,Entertainment,https://www.century-square.com/events/detail/century-square-live-music,century_square_events,Century Square - College Station,75 Century Square Dr,College Station,2026-05-29 19:00:00,2026-05-29 22:00:00,"weekly:FR,SA",live_music,,Century Square | College Station,https://www.century-square.com/uploads/img/events/210610838_835418167079218_271472575267163116_n_1.jpg,,,True,2026-05-11 23:46:34.378061,2026-05-11 23:46:34.378061,"Front Porch Live Music Enjoy live music by local musicians every Friday & Saturday on The Front Porch from 7 - 10 PM. Join us every weekend for an evening of live music on The Front Porch at Century Square. A feel-good live music series with a tribute to Robert Earl Keen and Lyle Lovett, two Aggies finding their voice on their old front porch in College Station, Texas. Enjoy music underneath the twinkling lights on The Green or from the patio of a nearby restaurant! Artists’ line-up will include solos + duos made up of students and locals alike who are making their name in our city. With dinner and drinks within arm’s reach, we welcome you to grab your favorite people, take a seat, take a sip, and enjoy a relaxed night in the heart of College Station. Friday & Saturday: 7 - 10 PM Sundays (Grace on The Green): 6 - 8 PM",https://century-square.com/events/detail/century-square-live-music,event,Century Square
e9420160282d92fe4133,Reveille Rooftop Bar Live Music: DJ Jazzy Style,"Join us at Reveille Rooftop Bar in College Station for a high-energy night with DJ Jazzy Style, spinning the hottest hip-hop, R&B, and top 40 hits that",,Entertainment,https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-dj-jazzy-style-3/,visit_cstx_events,,Reveille Rooftop Bar Live Music: DJ Jazzy Style,College Station,2026-05-29 20:00:00-05:00,2026-05-29 23:00:00-05:00,,live_music,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/ca21e88e-b354-4327-a358-1df4218fa250_91852798b59be8b28fc00edfe4aec23a.png,,,True,2026-05-11 23:44:26.710231,2026-05-11 23:44:26.710231,"Reveille Rooftop Bar Live Music: DJ Jazzy Style Go To Website Save Reveille Rooftop Bar Live Music: DJ Jazzy Style 801 University Dr. E College Station, Texas 77840 United States Details Open in Google Maps Map May 29, 2026 8:00 PM – 11:00 PM Reveille Rooftop Bar Live Music: DJ Jazzy Style Reveille Rooftop Bar 801 University Dr. E College Station, Texas 77840 Overview Join us at Reveille Rooftop Bar in College Station for a high-energy night with DJ Jazzy Style, spinning the hottest hip-hop, R&B, and top 40 hits that keep the crowd moving. Sip on handcrafted cocktails, enjoy the vibrant rooftop atmosphere, and dance the night away with friends!",https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-dj-jazzy-style-3,event,College Station
05da7e60fb8dfdd41154,Stage 12 Live Music: Bad 455's,"Join us at Stage 12 for free live music, great company, and a relaxing atmosphere. Each week features a different local artist, so there’s always something new",,Entertainment,https://visit.cstx.gov/events/stage-12-live-music-bad-455s/,visit_cstx_events,,Stage 12 Live Music: Bad 455's,College Station,2026-05-29 20:00:00-05:00,2026-05-29 22:00:00-05:00,,live_music,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/863d9252-afca-4715-a7ba-9ca2e3fd43f1_91852798b59be8b28fc00edfe4aec23a.jpg,,,True,2026-05-11 23:44:25.726336,2026-05-11 23:44:25.726336,"Stage 12 Live Music: Bad 455's Go To Website Save Stage 12 Live Music: Bad 455's 455 George Bush Dr W Suite 100 College Station, Texas 77840 United States Details Open in Google Maps Map May 29, 2026 8:00 PM – 10:00 PM Stage 12 Live Music: Bad 455's Stage 12 455 George Bush Dr W Suite 100 College Station, Texas 77840 Overview Join us at Stage 12 for free live music, great company, and a relaxing atmosphere. Each week features a different local artist, so there’s always something new to enjoy. Come hungry and thirsty—food and drinks will be available for purchase.",https://visit.cstx.gov/events/stage-12-live-music-bad-455s,event,College Station
939428ebe24f9dc57176,Cory Morrow at The Palace Theater,"Don't miss legendary Texas Country artist Cory Morrow at The Palace Theater on May 30! Doors at 7 pm, opener at 7:45 pm. Get your tickets now!",Palace Theater in Downtown Bryan,Entertainment,https://www.destinationbryan.com/events/cory-morrow-live-at-the-palace-theater/,destination_bryan_events,Palace Theater in Downtown Bryan,", 105 S Main St.",Bryan,2026-05-30 00:00:00,,weekly:FR,event,,Bryan | Downtown Bryan | Palace Theater in Downtown Bryan,https://iti-images.s3.amazonaws.com/events/0a547431-2ab7-0059-9470-47eeaaaab1ef.webp,,,True,2026-05-11 23:45:52.099031,2026-05-11 23:45:52.099031,"Cory Morrow at The Palace Theater Saturday, May 30, 2026 7:00 PM 105 S Main St. Bryan, TX 77803 Admission : $30 Website Buy Tickets Cory Morrow at The Palace Theater Palace Theater in Downtown Bryan 105 S Main St. Bryan, TX 77803 Details Open in Google Maps Map Save Don't miss legendary Texas Country artist Cory Morrow at The Palace Theater on May 30! Doors at 7 pm, opener at 7:45 pm. Get your tickets now! Related The Palace Theater The Palace Theater is an open-air amphitheater in Historic Downtown Bryan, Texas. Home to free, live concerts during First Fridays every month and many other seasonal events, The Palace Theater is a… Learn More >>>",https://destinationbryan.com/events/cory-morrow-live-at-the-palace-theater,event,Downtown Bryan
180b2c7c8b0f795b87af,Starlight Music Series 2026,"For more than two decades, the Starlight Music Series has offered free, family-friendly entertainment under the stars at Wolf Pen Creek Amphitheater (1015",,Miscellaneous,https://visit.cstx.gov/events/starlight-music-series-2026-2/,visit_cstx_events,,Starlight Music Series 2026,College Station,2026-05-30 18:00:00-05:00,2026-05-30 23:59:00-05:00,,event,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/30e584e5-c707-4dc3-959f-ab2282e70124_91852798b59be8b28fc00edfe4aec23a.jpg,,,True,2026-05-11 23:44:28.755989,2026-05-11 23:44:28.755989,"Starlight Music Series 2026 Go To Website Save Starlight Music Series 2026 1015 Colgate Drive College Station, Texas 77840 United States Details Open in Google Maps Map May 30, 2026 6:00 PM Gates open at 6 PM Starlight Music Series 2026 Wolf Pen Creek Amphitheater 1015 Colgate Drive College Station, Texas 77840 Admission FREE Overview For more than two decades, the Starlight Music Series has offered free, family-friendly entertainment under the stars at Wolf Pen Creek Amphitheater (1015 Colgate Drive). This year’s lineup continues the tradition with three nights of country, classic rock, and Tejano music. Concerts are April 25, May 30, and June 13. Gates open at 6 p.m. and music starts at 7. Bring a picnic, grab a blanket or lawn chair, and enjoy the show. Free parking is available at Post Oak Mall, with accessible parking near Colgate Drive. Related Partners Save Wolf Pen Creek Park Amphitheater, Green Room & Plaza 1015 Colgate College Station, Texas 77840 United States Details Open in Google Maps Map Wolf Pen Creek Park Amphitheater, Green Room & Plaza Wolf Pen Creek Park Amphitheater, Green Room & Plaza 1015 Colgate College Station, Texas 77840 (979) 764-3486 Website Continue Reading",https://visit.cstx.gov/events/starlight-music-series-2026-2,event,College Station
c09258cd41e9135d0781,Front Porch Live Music,"Join us every weekend for an evening of live music on The Front Porch at Century Square. A feel-good live music series with a tribute to Robert Earl Keen and Lyle Lovett, two Aggies finding their voice on their old front porch in College Station, Texas. Enjoy music underneath the twinkling lights on The Green or from the patio of a nearby restaurant! Artists’ line-up will include solos + duos made up of students and locals alike who are making their name in our city. With dinner and drinks within arm’s reach, we welcome you to grab your favorite people, take a seat, take a sip, and enjoy a relaxed night in the heart of College Station. Friday & Saturday: 7 - 10 PM Sundays (Grace on The Green): 6 - 8 PM",Century Square,Entertainment,https://www.century-square.com/events/detail/century-square-live-music31,century_square_events,Century Square - College Station,75 Century Square Dr,College Station,2026-05-30 19:00:00,2026-05-30 22:00:00,"weekly:FR,SA",live_music,,Century Square | College Station,https://www.century-square.com/uploads/img/events/AdobeStock_448467708.jpeg,,,True,2026-05-11 23:46:34.404044,2026-05-11 23:46:34.404044,"Front Porch Live Music Enjoy live music by local musicians every Friday & Saturday on The Front Porch from 7 - 10 PM. Join us every weekend for an evening of live music on The Front Porch at Century Square. A feel-good live music series with a tribute to Robert Earl Keen and Lyle Lovett, two Aggies finding their voice on their old front porch in College Station, Texas. Enjoy music underneath the twinkling lights on The Green or from the patio of a nearby restaurant! Artists’ line-up will include solos + duos made up of students and locals alike who are making their name in our city. With dinner and drinks within arm’s reach, we welcome you to grab your favorite people, take a seat, take a sip, and enjoy a relaxed night in the heart of College Station. Friday & Saturday: 7 - 10 PM Sundays (Grace on The Green): 6 - 8 PM",https://century-square.com/events/detail/century-square-live-music31,event,Century Square
c3df491ae79fe7397c52,Reveille Rooftop Bar Live Music: DJ Jayy Smith,"Experience an unforgettable night on the Reveille Rooftop Bar with DJ Jayy Smith. Dance, drink, and feel the energy all evening.",,Entertainment,https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-dj-jayy-smith-4/,visit_cstx_events,,Reveille Rooftop Bar Live Music: DJ Jayy Smith,College Station,2026-05-30 20:00:00-05:00,2026-05-30 23:00:00-05:00,,live_music,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/6a41af79-71f1-4113-91d7-be47209b22c8_91852798b59be8b28fc00edfe4aec23a.png,,,True,2026-05-11 23:44:29.734482,2026-05-11 23:44:29.734482,"Reveille Rooftop Bar Live Music: DJ Jayy Smith Go To Website Save Reveille Rooftop Bar Live Music: DJ Jayy Smith 801 University Dr. E College Station, Texas 77840 United States Details Open in Google Maps Map May 30, 2026 8:00 PM – 11:00 PM Reveille Rooftop Bar Live Music: DJ Jayy Smith Reveille Rooftop Bar 801 University Dr. E College Station, Texas 77840 Overview Experience an unforgettable night on the Reveille Rooftop Bar with DJ Jayy Smith. Dance, drink, and feel the energy all evening.",https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-dj-jayy-smith-4,event,College Station
0a26bcf048d3b02af529,Grace on The Green,"If you’re looking for a fun evening with family and friends, look no further than Grace on The Green at Century Square. Grab a blanket and lawn chairs and head to The Green or sit on the patio of a nearby restaurant! Enjoy live music on The Green with a line-up of inspirational artists on the outdoor Front Porch stage at Century Square. *Weather permitting.",Century Square,Entertainment,https://www.century-square.com/events/detail/grace-on-the-green,century_square_events,Century Square - College Station,75 Century Square Dr,College Station,2026-05-31 18:00:00,2026-05-31 20:00:00,weekly:SU,live_music,,Century Square | College Station,https://www.century-square.com/uploads/img/events/6H1A5566-HDR_low_res.jpg,,,True,2026-05-11 23:46:34.430711,2026-05-11 23:46:34.430711,"Grace on The Green Start your week on the right note with inspirational live music every Sunday on The Green from 6- 8 PM. If you’re looking for a fun evening with family and friends, look no further than Grace on The Green at Century Square. Grab a blanket and lawn chairs and head to The Green or sit on the patio of a nearby restaurant! Enjoy live music on The Green with a line-up of inspirational artists on the outdoor Front Porch stage at Century Square. *Weather permitting.",https://century-square.com/events/detail/grace-on-the-green,event,Century Square
2d0e4c11db9d6bb87b52,First Friday in the Parlor at Ice House on Main,"It's First Friday! Head to the Parlor for a relaxing evening with good friends, great cocktails, or a good glass of wine (or two)!",Ice House on Main,Food,https://www.destinationbryan.com/events/first-friday-in-the-parlor-at-ice-house-on-main/,destination_bryan_events,Ice House on Main,800 North Main Street,Bryan,2026-06-05 15:30:00,2026-06-05 23:30:00,,event,,Bryan | Ice House on Main | Downtown Bryan,https://iti-images.s3.amazonaws.com/events/92ea6faf-0a46-dbd5-2c40-c1bc40e311d8.webp,,,True,2026-05-11 23:45:22.041979,2026-05-11 23:45:22.041979,"First Friday in the Parlor at Ice House on Main Friday, June 5, 2026 3:30 PM – 11:30 PM Recurring Dates 800 North Main Street Bryan, TX 77803 Admission : Free First Friday in the Parlor at Ice House on Main Ice House on Main 800 North Main Street Bryan, TX 77803 Details Open in Google Maps Map Save It's First Friday! Head to the Parlor for a relaxing evening with good friends, great cocktails, or a good glass of wine (or two)! Upcoming Dates Friday, June 5 Friday, July 3 Friday, August 7 Friday, September 4 Friday, October 2 Friday, November 6 Friday, December 4",https://destinationbryan.com/events/first-friday-in-the-parlor-at-ice-house-on-main,event,Downtown Bryan
e895bbc688974c0781ae,First Friday in Historic Downtown Bryan,"The streets of Historic Downtown Bryan transform into one big stage on the First Friday of each month with live music, performances, art demonstrations, and unique & interactive events and activities!",Historic Downtown Bryan,Entertainment,https://www.destinationbryan.com/events/first-friday-event/,destination_bryan_events,Historic Downtown Bryan,110 South Main Street,Bryan,2026-06-05 17:00:00,2026-06-05 22:00:00,,live_music,,Bryan | Downtown Bryan | Historic Downtown Bryan,/imager/cmsimages/827049/First-Friday-People-Walking-Along-Farmers-Market_91852798b59be8b28fc00edfe4aec23a.jpg,,,True,2026-05-11 23:45:00.668475,2026-05-11 23:45:00.668475,"First Friday in Historic Downtown Bryan Friday, June 5, 2026 5:00 PM – 10:00 PM Recurring Dates 110 South Main Street Bryan, TX 77803 (979) 721-9506 Admission : Free Website First Friday in Historic Downtown Bryan 110 South Main Street Bryan, TX 77803 Details Open in Google Maps Map Save The streets of Historic Downtown Bryan transform into one big stage on the First Friday of each month with live music, performances, art demonstrations, and unique & interactive events and activities! Plus, all your favorite Downtown Bryan shops & restaurants stay open late for the evening. This is the place to be on the First Friday of each month in Aggieland! Sponsored by Baylor Scott & White Health . Click Here To View An Interactive Map Of This Month's Activities . Upcoming Dates Friday, June 5 Friday, July 3 Friday, August 7 Friday, September 4 Friday, October 2 Friday, November 6 Friday, December 4",https://destinationbryan.com/events/first-friday-event,event,Downtown Bryan
74134bbb83964fc29ab7,Indian Film Series at The Kimbell Cultural Event Center,"The Indian Film Series will showcase vibrant Indian and Hindi Films, providing unique cultural experiences for residents and visitors in the region. 12:00 PM |",The Kimbell Cultural Event Center,Entertainment,https://www.destinationbryan.com/events/indian-film-series-at-the-kimbell-event-center/,destination_bryan_events,The Kimbell Cultural Event Center,607 N. Main St.,Bryan,2026-06-07 12:00:00,2026-06-07 20:00:00,,event,,Bryan | The Kimbell Cultural Event Center | Downtown Bryan,/imager/cmsimages/1392968/June7FilmSeries_91852798b59be8b28fc00edfe4aec23a.png,,,True,2026-05-11 23:45:57.223688,2026-05-11 23:45:57.223688,"Indian Film Series at The Kimbell Cultural Event Center Sunday, June 7, 2026 12:00 PM – 8:00 PM 607 N. Main St. Bryan, TX 77803 (979) 696-2787 Admission : $10/film Website Buy Tickets Email Indian Film Series at The Kimbell Cultural Event Center The Kimbell Cultural Event Center 607 N. Main St. Bryan, TX 77803 Details Open in Google Maps Map Save The Indian Film Series will showcase vibrant Indian and Hindi Films, providing unique cultural experiences for residents and visitors in the region. 12:00 PM | Pather Panchali, dir. Satyajit Ray (1955) 2:20 PM | Kalpana, dir. Uday Shankar (1948) 5:15 PM | All We Imagine as Light, dir. Payal Kapadia (2024) 7:15 PM | Reception 8:00 PM | Cactus Pears, dir. Rohan Kanawade (2025)",https://destinationbryan.com/events/indian-film-series-at-the-kimbell-event-center,event,Downtown Bryan
9a309c873ab5148d564a,Celebrate American Heritage Festival,"Join us at the Celebrate America Heritage Festival, a free public event commemorating 250 years of American heritage through interactive history, hands-on",,Miscellaneous,https://visit.cstx.gov/events/celebrate-american-heritage-festival/,visit_cstx_events,,Celebrate American Heritage Festival,College Station,2026-06-13 10:00:00-05:00,2026-06-13 17:00:00-05:00,,event,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/0bc56057-a371-4525-b035-55aa652b6f8a_91852798b59be8b28fc00edfe4aec23a.jpeg,,,True,2026-05-11 23:44:34.769554,2026-05-11 23:44:34.769554,"Celebrate American Heritage Festival Go To Website Save Celebrate American Heritage Festival 19124 Hwy 6 College Station, Texas 77845 United States Details Open in Google Maps Map June 13, 2026 10:00 AM – 5:00 PM 10:00 am to 5:00 pm Celebrate American Heritage Festival The Museum of the American G.I. 19124 Hwy 6 College Station, Texas 77845 Admission Free Overview Join us at the Celebrate America Heritage Festival, a free public event commemorating 250 years of American heritage through interactive history, hands-on activities, live music, and community participation. Hosted by the Museum of the American G.I., this festival-style event invites visitors of all ages to explore the people, stories, and innovations that have shaped our nation. Related Partners Save Museum of the American G.I. 19124 Hwy 6 College Station, Texas 77842 United States Details Open in Google Maps Map Museum of the American G.I. Museum of the American G.I. 19124 Hwy 6 College Station, Texas 77842 (979) 690-0501 Website Continue Reading",https://visit.cstx.gov/events/celebrate-american-heritage-festival,event,College Station
